date,gross_return,cost,net_return,turnover,equity
2019-08-27,-0.001729160668046372,0.0,-0.001729160668046372,0.0,1.0702456725623475
2019-08-28,0.007570176123678021,0.0,0.007570176123678021,0.0,1.0783476207992486
2019-08-29,0.015116143711806472,0.0,0.015116143711806472,0.0,1.0946480784065344
2019-08-30,-0.00025672267793435424,1.4285714285714285e-05,-0.00027100839222006853,0.07142857142857142,1.0943514195907587
2019-09-03,-0.0021460063566563097,0.0,-0.0021460063566563097,0.0,1.092002934487901
2019-09-04,0.013587461881720265,0.0,0.013587461881720265,0.0,1.106840482734982
2019-09-05,0.001771439894045307,1.4285714285714285e-05,0.0017571541797595928,0.07142857142857142,1.108785372115547
2019-09-06,0.0019014797547072088,0.0,0.0019014797547072088,0.0,1.1108937050529402
2019-09-09,-0.006412934402551386,0.0,-0.006412934402551386,0.0,1.1037696165942283
2019-09-10,-0.008291703301067425,0.0,-0.008291703301067425,0.0,1.0946174864206961
2019-09-11,0.006828529557346078,0.0,0.006828529557346078,0.0,1.1020921142807076
2019-09-12,0.002113245608570434,0.0,0.002113245608570434,0.0,1.1044211056014515
2019-09-13,-0.010321593019052888,0.0,-0.010321593019052888,0.0,1.0930217204277808
2019-09-16,0.003802310522037301,0.0,0.003802310522037301,0.0,1.0971777284161786
2019-09-17,0.006942155441358566,0.0,0.006942155441358566,0.0,1.1047945067536402
2019-09-18,-0.0004796137701138355,0.0,-0.0004796137701138355,0.0,1.104264632095055
2019-09-19,0.0022701660404572904,0.0,0.0022701660404572904,0.0,1.1067714961625155
2019-09-20,-0.00021613892890973602,0.0,-0.00021613892890973602,0.0,1.1065322797567871
2019-09-23,0.00033295357457369904,0.0,0.00033295357457369904,0.0,1.1069007036347134
2019-09-24,-0.003670799082828524,0.0,-0.003670799082828524,0.0,1.1028374935470289
2019-09-25,0.00012728899926403128,0.0,0.00012728899926403128,0.0,1.1029778726279333
2019-09-26,0.0019732786473362868,0.0,0.0019732786473362868,0.0,1.1051543553124745
2019-09-27,-0.007221899325225618,0.0,-0.007221899325225618,0.0,1.097173041819573
2019-09-30,0.004389708142943831,0.0,0.004389708142943831,0.0,1.1019893112554668
2019-10-01,-0.009137573388525602,0.0,-0.009137573388525602,0.0,1.0919198030504993
2019-10-02,-0.011984859379663593,0.0,-0.011984859379663593,0.0,1.078833297757069
2019-10-03,0.011988590781470583,0.0,0.011988590781470583,0.0,1.0917669886853028
2019-10-04,0.012848978102805799,0.0,0.012848978102805799,0.0,1.1057950788162865
2019-10-07,-0.005993909671886224,0.0,-0.005993909671886224,0.0,1.0991670429982454
2019-10-08,-0.010419304400215273,0.0,-0.010419304400215273,0.0,1.0877144869905622
2019-10-09,0.005309822598701742,0.0,0.005309822598701742,0.0,1.09349005795452
2019-10-10,-0.0003344173756812637,1.4285714285714285e-05,-0.000348703089966978,0.07142857142857142,1.0931087545924631
2019-10-11,0.003756090774257307,0.0,0.003756090774257307,0.0,1.0972145703008478
2019-10-14,0.0021180833804566035,0.0,0.0021180833804566035,0.0,1.0995385622469969
2019-10-15,0.0034950818777461333,0.0,0.0034950818777461333,0.0,1.1033815395497895
2019-10-16,-0.0006077898110994667,0.0,-0.0006077898110994667,0.0,1.1027109154922958
2019-10-17,0.0032580389694942258,0.0,0.0032580389694942258,0.0,1.1063035906270564
2019-10-18,-0.001765832528265312,0.0,-0.001765832528265312,0.0,1.1043500437605904
2019-10-21,0.004689655361165802,0.0,0.004689655361165802,0.0,1.1095290648639158
2019-10-22,-0.0023846543602337885,0.0,-0.0023846543602337885,0.0,1.1068832215415818
2019-10-23,0.0024409119955940578,0.0,0.0024409119955940578,0.0,1.1095850260747646
2019-10-24,0.0030048257178937644,0.0,0.0030048257178937644,0.0,1.112919135697304
2019-10-25,-0.0004890840109537577,0.0,-0.0004890840109537577,0.0,1.11237482474255
2019-10-28,0.00014133356582368695,0.0,0.00014133356582368695,0.0,1.1125320406430632
2019-10-29,-0.001588012672665705,0.0,-0.001588012672665705,0.0,1.1107653256637753
2019-10-30,0.008938544851691798,0.0,0.008938544851691798,0.0,1.1206939513469252
2019-10-31,0.0029018150495391964,0.0,0.0029018150495391964,0.0,1.1239459979208712
2019-11-01,0.004901025488554074,0.0,0.004901025488554074,0.0,1.1294544859044398
2019-11-04,-0.0028817838174758515,0.0,-0.0028817838174758515,0.0,1.126199642244385
2019-11-05,-0.009427435522301995,0.0,-0.009427435522301995,0.0,1.1155824677318864
2019-11-06,0.002241117604366841,0.0,0.002241117604366841,0.0,1.1180826192394433
2019-11-07,-0.007116998963856083,0.0,-0.007116998963856083,0.0,1.1101252263968107
2019-11-08,-0.0003943599961111253,1.4285714285714285e-05,-0.00040864571039683957,0.07142857142857142,1.1096715784850402
2019-11-11,-0.0003414418502446186,0.0,-0.0003414418502446186,0.0,1.1092926901681184
2019-11-12,0.0004706028129362364,0.0,0.0004706028129362364,0.0,1.109814726428481
2019-11-13,0.003989011859202609,0.0,0.003989011859202609,0.0,1.1142417905337219
2019-11-14,0.005499551033640264,0.0,0.005499551033640264,0.0,1.1203696201245767
2019-11-15,0.006303462254035631,1.4285714285714285e-05,0.006289176539749917,0.07142857142857142,1.1274158224553128
2019-11-18,0.0025518394339604945,0.0,0.0025518394339604945,0.0,1.1302928066095252
2019-11-19,0.0034784073230053137,0.0,0.0034784073230053137,0.0,1.134224425385176
2019-11-20,-0.0009883313192834578,0.0,-0.0009883313192834578,0.0,1.1331034358624716
2019-11-21,-0.008012492772509355,0.0,-0.008012492772509355,0.0,1.1240244527721182
2019-11-22,0.0003459058862104581,0.0,0.0003459058862104581,0.0,1.1244132594465766
2019-11-25,0.009746645521970916,0.0,0.009746645521970916,0.0,1.1353725169066065
2019-11-26,0.00684422361350737,0.0,0.00684422361350737,0.0,1.143143260296946
2019-11-27,0.004027776120299571,0.0,0.004027776120299571,0.0,1.1477475854228514
2019-11-29,-0.005910578969133527,0.0,-0.005910578969133527,0.0,1.1409637326825772
2019-12-02,-0.014794630200994321,0.0,-0.014794630200994321,0.0,1.1240835961847924
2019-12-03,0.003439770490764651,0.0,0.003439770490764651,0.0,1.1279501857681016
2019-12-04,0.003381952510460632,0.0,0.003381952510460632,0.0,1.1317648597305345
2019-12-05,-0.0001994039569365406,0.0,-0.0001994039569365406,0.0,1.1315391813391826
2019-12-06,0.0057287269661062045,0.0,0.0057287269661062045,0.0,1.138021460360526
2019-12-09,-0.0017988401776816152,0.0,-0.0017988401776816152,0.0,1.1359743416345656
2019-12-10,-0.001780964569266614,0.0,-0.001780964569266614,0.0,1.1339512115805184
2019-12-11,0.003559719005115433,1.4285714285714285e-05,0.003545433290829719,0.07142857142857142,1.1379715599562328
2019-12-12,0.00017223070797766412,0.0,0.00017223070797766412,0.0,1.1381675536036624
2019-12-13,0.00372979271521094,0.0,0.00372979271521094,0.0,1.1424126826537828
2019-12-16,0.009532324910544064,1.4285714285714285e-05,0.009518039196258349,0.07142857142857142,1.1532862113455842
2019-12-17,0.00028288678009035515,0.0,0.00028288678009035515,0.0,1.1536124607684344
2019-12-18,0.003676243976459389,0.0,0.003676243976459389,0.0,1.157853421628503
2019-12-19,0.007242614582242592,0.0,0.007242614582242592,0.0,1.1662393077040891
2019-12-20,0.006021850264481575,0.0,0.006021850264481575,0.0,1.1732622261876358
2019-12-23,-2.0089326716361475e-05,0.0,-2.0089326716361475e-05,0.0,1.1732386561394499
2019-12-24,0.0021682262756650967,0.0,0.0021682262756650967,0.0,1.1757825030213174
2019-12-26,0.008699111230992445,0.0,0.008699111230992445,0.0,1.1860107657985546
2019-12-27,0.0005826962599599439,0.0,0.0005826962599599439,0.0,1.1867018498360578
2019-12-30,-0.00693916882376218,0.0,-0.00693916882376218,0.0,1.1784671253565744
2019-12-31,0.0016559099575134367,0.0,0.0016559099575134367,0.0,1.1804185608040547
2020-01-02,0.01396994669463253,0.0,0.01396994669463253,0.0,1.1969089451758423
2020-01-03,-0.004669351010107452,0.0,-0.004669351010107452,0.0,1.191320157183679
2020-01-06,0.002222847452643132,0.0,0.002222847452643132,0.0,1.193968280160357
2020-01-07,-0.006762707686398646,0.0,-0.006762707686398646,0.0,1.1858938216948005
2020-01-08,0.005329533449672488,0.0,0.005329533449672488,0.0,1.192214082485283
2020-01-09,0.007189097754128713,0.0,0.007189097754128713,0.0,1.2007850260681185
2020-01-10,0.0034265243050293137,0.0,0.0034265243050293137,0.0,1.2048995451450562
2020-01-13,0.013676620570187203,0.0,0.013676620570187203,0.0,1.2213784990491963
2020-01-14,-0.0017547854820110073,0.0,-0.0017547854820110073,0.0,1.2192352417910244
2020-01-15,0.004850967517439941,0.0,0.004850967517439941,0.0,1.2251497123450708
2020-01-16,0.011931504556741784,0.0,0.011931504556741784,0.0,1.239767591720607
2020-01-17,0.0015318432893595612,0.0,0.0015318432893595612,0.0,1.2416667213863497
2020-01-21,-0.005250801484340294,0.0,-0.005250801484340294,0.0,1.2351469759226383
2020-01-22,0.0020677235536679184,0.0,0.0020677235536679184,0.0,1.2377009184169954
2020-01-23,0.002330885001919009,0.0,0.002330885001919009,0.0,1.2405858569245949
2020-01-24,-0.00940623427717616,0.0,-0.00940623427717616,0.0,1.2289166157134108
2020-01-27,-0.02117990449286637,0.0,-0.02117990449286637,0.0,1.2028882791629043
2020-01-28,0.010813670852694357,0.0,0.010813670852694357,0.0,1.215895917086336
2020-01-29,0.0017263365841804603,0.0,0.0017263365841804603,0.0,1.2179949626905577
2020-01-30,-0.0017764583933714832,0.0,-0.0017764583933714832,0.0,1.2158312453160018
2020-01-31,-0.02335000150657677,0.0,-0.02335000150657677,0.0,1.18744158390613
2020-02-03,0.012629503676881617,0.0,0.012629503676881617,0.0,1.2024383817561546
2020-02-04,0.022246092548516387,0.0,0.022246092548516387,0.0,1.2291879372805903
2020-02-05,0.0082008690797965,0.0,0.0082008690797965,0.0,1.2392683466286936
2020-02-06,0.005774122796312754,0.0,0.005774122796312754,0.0,1.2464240342397113
2020-02-07,-0.00745832950347068,0.0,-0.00745832950347068,0.0,1.2371277930913063
2020-02-10,0.01326094954716428,0.0,0.01326094954716428,0.0,1.2535332823388847
2020-02-11,0.007108448767621274,0.0,0.007108448767621274,0.0,1.2624439594548986
2020-02-12,0.010883681165269403,0.0,0.010883681165269403,0.0,1.2761839969986262
2020-02-13,-0.0012852632772825433,0.0,-0.0012852632772825433,0.0,1.2745437645722282
2020-02-14,0.004622173419329674,0.0,0.004622173419329674,0.0,1.2804349268826063
2020-02-18,-0.00094295207139177,0.0,-0.00094295207139177,0.0,1.27922753811602
2020-02-19,0.0041559402400837085,0.0,0.0041559402400837085,0.0,1.2845439313178997
2020-02-20,-0.0021701690634594512,0.0,-0.0021701690634594512,0.0,1.281756253817499
2020-02-21,-0.008776252171754245,0.0,-0.008776252171754245,0.0,1.2705072377112734
2020-02-24,-0.041617972104036956,0.0,-0.041617972104036956,0.0,1.2176313029342285
2020-02-25,-0.03687003604778079,0.0,-0.03687003604778079,0.0,1.172737192902137
2020-02-26,-0.005220096065090051,0.0,-0.005220096065090051,0.0,1.166615392096084
2020-02-27,-0.05856616198337935,0.0,-0.05856616198337935,0.0,1.0982912060702812
2020-02-28,-0.009752282178396656,0.0,-0.009752282178396656,0.0,1.0875803603146323
2020-03-02,0.052006213671557514,0.0,0.052006213671557514,0.0,1.1441412969181446
2020-03-03,-0.019152166902037582,0.0,-0.019152166902037582,0.0,1.1222285118400546
2020-03-04,0.04634777692434517,0.0,0.04634777692434517,0.0,1.1742413085649572
2020-03-05,-0.032633409542953545,0.0,-0.032633409542953545,0.0,1.1359218110403033
2020-03-06,-0.012246051647839928,0.0,-0.012246051647839928,0.0,1.1220112538743958
2020-03-09,-0.10578526767452637,0.0,-0.10578526767452637,0.0,1.003318993049462
2020-03-10,0.04774915100161848,0.0,0.04774915100161848,0.0,1.0512266231513725
2020-03-11,-0.08911204608445822,0.0,-0.08911204608445822,0.0,0.957549667863898
2020-03-12,-0.1515593909176286,0.0,-0.1515593909176286,0.0,0.812424023429068
2020-03-13,0.11276636285903288,0.0,0.11276636285903288,0.0,0.9040381256504658
2020-03-16,-0.17237909616555674,0.0,-0.17237909616555674,0.0,0.7482008506516346
2020-03-17,0.049985234113134665,0.0,0.049985234113134665,0.0,0.785599845335103
2020-03-18,-0.12006525570482528,0.0,-0.12006525570482528,0.0,0.6912765990232727
2020-03-19,0.024315937638489795,0.0,0.024315937638489795,0.0,0.7080856376960699
2020-03-20,-0.019209955915615175,0.0,-0.019209955915615175,0.0,0.6944833438114482
2020-03-23,-0.016046951372478222,4.2857142857142856e-05,-0.016089808515335365,0.21428571428571427,0.6833092397924322
2020-03-24,0.05807743188654814,2.857142857142857e-05,0.05804886045797671,0.14285714285714285,0.7229745625027892
2020-03-25,-0.0003478578675673498,2.857142857142857e-05,-0.0003764292961387784,0.14285714285714285,0.7227024136971001
2020-03-26,0.034409287883604166,0.0,0.034409287883604166,0.0,0.7475700891041792
2020-03-27,-0.011366857137721896,0.0,-0.011366857137721896,0.0,0.7390725667008979
2020-03-30,0.017367520523422816,0.0,0.017367520523422816,0.0,0.7519084246713745
2020-03-31,-0.00805512860225817,1.4285714285714285e-05,-0.008069414316543885,0.07142857142857142,0.7458409640646014
2020-04-01,-0.010567863616401068,0.0,-0.010567863616401068,0.0,0.7379590184768416
2020-04-02,0.008557467642449705,1.4285714285714285e-05,0.00854318192816399,0.07142857142857142,0.7442635366272187
2020-04-03,-0.002710669613800469,0.0,-0.002710669613800469,0.0,0.7422460840738235
2020-04-06,0.021232804117400392,0.0,0.021232804117400392,0.0,0.7580060497838705
2020-04-07,-0.003669605062200693,0.0,-0.003669605062200693,0.0,0.7552244669464049
2020-04-08,0.0035639070254383023,0.0,0.0035639070254383023,0.0,0.757916016729938
2020-04-09,0.002344392681160109,0.0,0.002344392681160109,0.0,0.7596928694924937
2020-04-13,0.002238258442332148,0.0,0.002238258442332148,0.0,0.7613932584712149
2020-04-14,0.012815234188038798,0.0,0.012815234188038798,0.0,0.7711506913877174
2020-04-15,0.003841542729095965,0.0,0.003841542729095965,0.0,0.7741130997192551
2020-04-16,0.008272385043018082,0.0,0.008272385043018082,0.0,0.7805168613469772
2020-04-17,-0.0028106523744827468,0.0,-0.0028106523744827468,0.0,0.7783230997773085
2020-04-20,0.0020695593135080354,1.4285714285714285e-05,0.0020552735992223213,0.07142857142857142,0.7799227666959457
2020-04-21,0.0002893633735188457,0.0,0.0002893633735188457,0.0,0.780148447778801
2020-04-22,0.0007335784443922896,0.0,0.0007335784443922896,0.0,0.7807207478635176
2020-04-23,0.0020384898153221675,0.0,0.0020384898153221675,0.0,0.782312239156648
2020-04-24,0.0016228333104402748,0.0,0.0016228333104402748,0.0,0.7835818015175166
2020-04-27,-0.005327187125618304,0.0,-0.005327187125618304,0.0,0.7794075146326036
2020-04-28,0.0016334133277291336,0.0,0.0016334133277291336,0.0,0.7806806092547367
2020-04-29,0.0014559887975989028,0.0,0.0014559887975989028,0.0,0.7818172714763143
2020-04-30,-0.004475015597267246,0.0,-0.004475015597267246,0.0,0.7783186269922449
2020-05-01,0.0006250763544547454,0.0,0.0006250763544547454,0.0,0.7788051355622093
2020-05-04,-0.00012562427399338236,0.0,-0.00012562427399338236,0.0,0.7787072987324719
2020-05-05,-0.0016103560519191546,1.4285714285714285e-05,-0.0016246417662048689,0.07142857142857142,0.7774421783313026
2020-05-06,-0.005544516601141135,0.0,-0.005544516601141135,0.0,0.7731316372671174
2020-05-07,0.00583573587655027,0.0,0.00583573587655027,0.0,0.7776434293000131
2020-05-08,-0.004067263217212545,0.0,-0.004067263217212545,0.0,0.7744805487839141
2020-05-11,-0.0027758808878777476,0.0,-0.0027758808878777476,0.0,0.7723306830305118
2020-05-12,0.0031856837590757497,0.0,0.0031856837590757497,0.0,0.774791084344078
2020-05-13,0.0025883051377117677,0.0,0.0025883051377117677,0.0,0.776796480088339
2020-05-14,0.0035708272876788473,0.0,0.0035708272876788473,0.0,0.7795702861564113
2020-05-15,-0.00042220065754669907,0.0,-0.00042220065754669907,0.0,0.7792411510689922
2020-05-18,-0.006773009305197959,0.0,-0.006773009305197959,0.0,0.7739633435018087
2020-05-19,0.0018090068245750924,0.0,0.0018090068245750924,0.0,0.7753634484721744
2020-05-20,0.0008924018843337997,0.0,0.0008924018843337997,0.0,0.7760553842746345
2020-05-21,-0.0010830388432614808,1.4285714285714285e-05,-0.001097324557547195,0.07142857142857142,0.7752037996434532
2020-05-22,0.002309255107894291,0.0,0.002309255107894291,0.0,0.7769939429774388
2020-05-26,-0.004886474275981101,0.0,-0.004886474275981101,0.0,0.7731971820624864
2020-05-27,3.384991077270177e-05,0.0,3.384991077270177e-05,0.0,0.7732233547181089
2020-05-28,-0.0010403244039814724,0.0,-0.0010403244039814724,0.0,0.7724189515924672
2020-05-29,0.0034320504486360687,0.0,0.0034320504486360687,0.0,0.7750699324018151
2020-06-01,-0.0011741958085909054,0.0,-0.0011741958085909054,0.0,0.7741598485358241
2020-06-02,-0.001034022704832866,0.0,-0.001034022704832866,0.0,0.7733593496752681
2020-06-03,-0.004836197731925491,0.0,-0.004836197731925491,0.0,0.7696192309424053
2020-06-04,-0.0038518467943717185,0.0,-0.0038518467943717185,0.0,0.766654775574813
2020-06-05,-0.00212417794264281,0.0,-0.00212417794264281,0.0,0.7650262644109151
2020-06-08,0.0024114918876262698,0.0,0.0024114918876262698,0.0,0.7668711190413632
2020-06-09,0.00443914800068379,0.0,0.00443914800068379,0.0,0.7702753734362378
2020-06-10,0.006114181732886961,0.0,0.006114181732886961,0.0,0.7749849770537942
2020-06-11,0.0013173147739116075,0.0,0.0013173147739116075,0.0,0.7760058762136267
2020-06-12,-0.0019147199876002963,0.0,-0.0019147199876002963,0.0,0.7745200422519452
2020-06-15,0.0009615843053417433,0.0,0.0009615843053417433,0.0,0.7752648085687471
2020-06-16,-0.003068057588696343,0.0,-0.003068057588696343,0.0,0.7728862514895686
2020-06-17,0.001222104279062378,0.0,0.001222104279062378,0.0,0.7738307990847424
2020-06-18,0.0030302758055161007,0.0,0.0030302758055161007,0.0,0.776175719832772
2020-06-19,0.0010327195001189138,0.0,0.0010327195001189138,0.0,0.7769772916341622
2020-06-22,0.0013089831576644465,0.0,0.0013089831576644465,0.0,0.777994341822799
2020-06-23,0.0012504060228859526,1.4285714285714285e-05,0.0012361203086002383,0.07142857142857142,0.7789560364287023
2020-06-24,-0.003029362141795642,0.0,-0.003029362141795642,0.0,0.7765962965018219
2020-06-25,0.0033618676558758638,0.0,0.0033618676558758638,0.0,0.7792071104727043
2020-06-26,-0.0033645285038923336,0.0,-0.0033645285038923336,0.0,0.7765854459390833
2020-06-29,0.0020188684884487962,0.0,0.0020188684884487962,0.0,0.7781532698244776
2020-06-30,0.0045930970848932495,0.0,0.0045930970848932495,0.0,0.7817274033397086
2020-07-01,0.002576387962236922,0.0,0.002576387962236922,0.0,0.7837414364114237
2020-07-02,0.0023553654871886842,0.0,0.0023553654871886842,0.0,0.7855874339416268
2020-07-06,0.006241223215063303,0.0,0.006241223215063303,0.0,0.7904904604718053
2020-07-07,0.0025746953963160985,0.0,0.0025746953963160985,0.0,0.7925257326212138
2020-07-08,0.0035017298672125165,1.4285714285714285e-05,0.0034874441529268024,0.07142857142857142,0.7952896218534878
2020-07-09,0.006270440947324667,0.0,0.006270440947324667,0.0,0.8002764384633403
2020-07-10,0.0011417590960044147,0.0,0.0011417590960044147,0.0,0.8011901613662737
2020-07-13,-0.005503775169891644,0.0,-0.005503775169891644,0.0,0.7967805908497846
2020-07-14,0.003714417291893653,0.0,0.003714417291893653,0.0,0.7997401664542823
2020-07-15,-0.00029246531510630964,0.0,-0.00029246531510630964,0.0,0.799506270194497
2020-07-16,-0.0013937700662180314,0.0,-0.0013937700662180314,0.0,0.7983919422873463
2020-07-17,0.0005318155132428519,0.0,0.0005318155132428519,0.0,0.7988165395079028
2020-07-20,0.009688016973269136,0.0,0.009688016973269136,0.0,0.8065554877011835
2020-07-21,-0.001723661380487827,0.0,-0.001723661380487827,0.0,0.8051652591558124
2020-07-22,0.003412632961851664,0.0,0.003412632961851664,0.0,0.8079129926589452
2020-07-23,-0.004456551875912531,0.0,-0.004456551875912531,0.0,0.8043124864959369
2020-07-24,-0.002420624733111133,0.0,-0.002420624733111133,0.0,0.8023655477979748
2020-07-27,0.005276883489338436,0.0,0.005276883489338436,0.0,0.8065995373095639
2020-07-28,-0.0015256840957502443,1.4285714285714285e-05,-0.0015399698100359586,0.07142857142857142,0.8053573983733182
2020-07-29,0.005385263763638071,0.0,0.005385263763638071,0.0,0.8096944603875559
2020-07-30,0.001750238229177652,0.0,0.001750238229177652,0.0,0.8111116185860795
2020-07-31,0.005494551408857066,0.0,0.005494551408857066,0.0,0.815568313072722
2020-08-03,0.0025389056576594154,0.0,0.0025389056576594154,0.0,0.8176389640769901
2020-08-04,0.007551964265013589,0.0,0.007551964265013589,0.0,0.8238137443153821
2020-08-05,0.00015338366479165715,0.0,0.00015338366479165715,0.0,0.8239401038865909
2020-08-06,0.00690700708650633,0.0,0.00690700708650633,0.0,0.8296310640229922
2020-08-07,-0.00833051059870122,1.4285714285714285e-05,-0.008344796312986935,0.07142857142857142,0.8227079617787938
2020-08-10,-0.0020144792465003887,0.0,-0.0020144792465003887,0.0,0.8210506336638598
2020-08-11,-0.012977094732674783,0.0,-0.012977094732674783,0.0,0.8103957818104812
2020-08-12,0.007688471806081223,0.0,0.007688471806081223,0.0,0.8166264869306983
2020-08-13,-0.0012832359680933613,1.4285714285714285e-05,-0.0012975216823790756,0.07142857142857142,0.8155668963575007
2020-08-14,-0.002701101924004555,0.0,-0.002701101924004555,0.0,0.813363967044595
2020-08-17,0.007760835115417315,0.0,0.007760835115417315,0.0,0.8196763506816498
2020-08-18,0.0047205454695211,0.0,0.0047205454695211,0.0,0.8235456701653336
2020-08-19,-0.0072795317376996285,0.0,-0.0072795317376996285,0.0,0.8175506433219201
2020-08-20,0.006447078039575179,0.0,0.006447078039575179,0.0,0.8228214561207213
2020-08-21,0.0028493933188078074,0.0,0.0028493933188078074,0.0,0.8251659980803635
2020-08-24,0.003982535076725913,0.0,0.003982535076725913,0.0,0.8284522506118401
2020-08-25,0.0012783783262905431,0.0,0.0012783783262905431,0.0,0.829511326013389
2020-08-26,0.00665473718320387,0.0,0.00665473718320387,0.0,0.8350315058784991
2020-08-27,-0.007495841648647377,0.0,-0.007495841648647377,0.0,0.8287722419388023
2020-08-28,0.0048866233079925304,0.0,0.0048866233079925304,0.0,0.8328221396932777
2020-08-31,0.0010915181729968765,0.0,0.0010915181729968765,0.0,0.833731180193627
2020-09-01,0.01120975307689696,0.0,0.01120975307689696,0.0,0.8430771008561074
2020-09-02,0.006861198886749742,0.0,0.006861198886749742,0.0,0.8488616205219456
2020-09-03,-0.02184011615355378,0.0,-0.02184011615355378,0.0,0.8303223841314524
2020-09-04,-0.011709496773308197,1.4285714285714285e-05,-0.011723782487593912,0.07142857142857142,0.8205878651053149
2020-09-08,-0.023444984874518297,0.0,-0.023444984874518297,0.0,0.8013491950197076
2020-09-09,0.017309232795274996,0.0,0.017309232795274996,0.0,0.81521993478661
2020-09-10,-0.015417333686450261,1.4285714285714285e-05,-0.015431619400735976,0.07142857142857142,0.8026397710250902
2020-09-11,0.001218853679954271,0.0,0.001218853679954271,0.0,0.8036180714636818
2020-09-14,0.016235623431595264,0.0,0.016235623431595264,0.0,0.816665311854791
2020-09-15,0.008347492290508868,0.0,0.008347492290508868,0.0,0.8234824192494249
2020-09-16,-0.006055821302580875,0.0,-0.006055821302580875,0.0,0.8184955568726334
2020-09-17,-0.007931546965820681,0.0,-0.007931546965820681,0.0,0.8120036209219826
2020-09-18,-0.010922303805094855,0.0,-0.010922303805094855,0.0,0.8031346706834357
2020-09-21,-0.009180139870543606,0.0,-0.009180139870543606,0.0,0.7957617820716788
2020-09-22,0.00608787327120903,0.0,0.00608787327120903,0.0,0.8006062789550027
2020-09-23,-0.023898491937106883,0.0,-0.023898491937106883,0.0,0.7814729962525994
2020-09-24,0.0023083660316530826,0.0,0.0023083660316530826,0.0,0.7832769219718031
2020-09-25,0.012390432432158682,0.0,0.012390432432158682,0.0,0.792982061749164
2020-09-28,0.016473846585229768,0.0,0.016473846585229768,0.0,0.806045526579259
2020-09-29,-0.002168865137973986,0.0,-0.002168865137973986,0.0,0.8042973225370413
2020-09-30,0.00514604412308233,0.0,0.00514604412308233,0.0,0.808436272046894
2020-10-01,0.011695256406935299,0.0,0.011695256406935299,0.0,0.8178911415371493
2020-10-02,-0.014691902240330658,0.0,-0.014691902240330658,0.0,0.805874764842453
2020-10-05,0.012289500625856573,0.0,0.012289500625856573,0.0,0.8157785632693464
2020-10-06,-0.008842674357275912,0.0,-0.008842674357275912,0.0,0.8085648990867091
2020-10-07,0.013697018794411762,1.4285714285714285e-05,0.013682733080126047,0.07142857142857142,0.8196282767788717
2020-10-08,0.010124344547018826,0.0,0.010124344547018826,0.0,0.8279264758534602
2020-10-09,0.01084522870664429,0.0,0.01084522870664429,0.0,0.8369055278363771
2020-10-12,0.017673317559847967,0.0,0.017673317559847967,0.0,0.8516964249974216
2020-10-13,-0.0042564864997824406,0.0,-0.0042564864997824406,0.0,0.8480711906625071
2020-10-14,-0.006831542071566196,0.0,-0.006831542071566196,0.0,0.842277556643813
2020-10-15,-0.004646481533995915,0.0,-0.004646481533995915,0.0,0.8383639295303683
2020-10-16,-0.0020658096853631526,0.0,-0.0020658096853631526,0.0,0.8366320292048853
2020-10-19,-0.013054253826158983,0.0,-0.013054253826158983,0.0,0.8257104223365503
2020-10-20,0.003118684943893295,0.0,0.003118684943893295,0.0,0.8282855529987071
2020-10-21,-0.0013013345366069285,0.0,-0.0013013345366069285,0.0,0.8272076764024173
2020-10-22,-0.0008252012840878061,0.0,-0.0008252012840878061,0.0,0.8265250635656427
2020-10-23,0.005858772762923276,0.0,0.005858772762923276,0.0,0.8313674860959346
2020-10-26,-0.014281047214855038,0.0,-0.014281047214855038,0.0,0.8194946877741032
2020-10-27,0.002397279567637173,0.0,0.002397279567637173,0.0,0.8214592456448913
2020-10-28,-0.03511573897236825,0.0,-0.03511573897236825,0.0,0.7926130971983868
2020-10-29,0.009702226757726898,0.0,0.009702226757726898,0.0,0.8003032091985498
2020-10-30,-0.015481021796995278,1.4285714285714285e-05,-0.015495307511280993,0.07142857142857142,0.7879022648697532
2020-11-02,0.012529148381884648,0.0,0.012529148381884648,0.0,0.7977740092567293
2020-11-03,0.022477357015437856,1.4285714285714285e-05,0.022463071301152143,0.07142857142857142,0.8156944637088692
2020-11-04,0.030977630555629833,0.0,0.030977630555629833,0.0,0.8409627454519151
2020-11-05,0.02980051769936753,0.0,0.02980051769936753,0.0,0.8660238706322635
2020-11-06,-0.0019165454214854017,0.0,-0.0019165454214854017,0.0,0.8643640965481061
2020-11-09,0.010224111998942551,0.0,0.010224111998942551,0.0,0.8732014518790787
2020-11-10,-0.002111985186080752,0.0,-0.002111985186080752,0.0,0.8713572633482458
2020-11-11,0.010834062719442948,0.0,0.010834062719442948,0.0,0.8807976025904029
2020-11-12,-0.01109034585079595,0.0,-0.01109034585079595,0.0,0.8710292525531234
2020-11-13,0.01985182857897646,0.0,0.01985182857897646,0.0,0.8883207759620819
2020-11-16,0.01734675208622566,0.0,0.01734675208622566,0.0,0.9037302562357397
2020-11-17,-0.0015612850240038622,1.4285714285714285e-05,-0.0015755707382895765,0.07142857142857142,0.9023063652887077
2020-11-18,-0.01272617612428034,0.0,-0.01272617612428034,0.0,0.8908234555659844
2020-11-19,0.0067163057345404065,0.0,0.0067163057345404065,0.0,0.8968064982490652
2020-11-20,-0.0019709905152970088,0.0,-0.0019709905152970088,0.0,0.8950389011469596
